city,count,latitude,longitude
Dantewada district,7,18.505515,81.555435
Idlib,7,35.928802000000005,36.631451
Qaa,7,34.353012,36.511322
Khasavyurt,7,43.248554,46.597836
Haskah Menah,7,34.115677000000005,70.463646
Abu Karmah,7,33.906048,44.724545
Mocimboa da Praia,7,-11.353599,40.35224
Mandali,7,12.338,123.658997
Surobi district,7,34.51957,69.788482
Aythah,7,35.625256,43.223236
Male,7,4.175278,73.508889
Sitra,7,26.169081,50.614277
Grozny,7,43.320229,45.654491
Suez,7,29.964494000000002,32.528546
Caloocan,7,14.724492999999999,121.03331000000001
Nasiriyah,7,31.044371,46.261452
Ahwar,7,13.519842,46.714822
Kulachi,7,31.932722,70.460876
Ughelli,7,5.499963,5.983198000000001
Manbij,7,36.528557,37.954094
Tulul al-Baj,7,35.415855,43.114769
Goma,7,-1.6585009999999998,29.220454999999998
Shiraa,7,15.635556,44.323889
Lagos,7,6.458927,3.3877330000000003
Qatn district,7,15.847138000000001,48.483698
Khotsong,7,-27.37443,26.651809000000004
Mattani,7,33.796459000000006,71.558487
Albu Khadu,7,34.593026,43.954452
Loti,7,28.959845,69.390121
Khakrez district,7,31.986110999999998,65.4725
Andkhoy district,7,36.951634999999996,65.126535
Imam Sahib,7,37.181767,68.911301
Mandera district,7,3.935715,41.855167
Zakupwang,7,9.539536,8.899852000000001
Daih,7,26.223698,50.536629
Ludhiana,7,30.898024,75.860077
Delaram district,7,32.154106,63.427794999999996
Dashti Archi district,7,36.956162,69.171327
Ukhrul,7,25.094532,94.361199
Alingar,7,34.432904,71.419881
Beirut,7,33.851601,35.511871
Kansak,7,32.533285,62.324085
Berezove,7,47.769290999999996,37.580479
Argahandab district,7,32.476303,66.953419
Basmayah,7,33.203358,44.586689
Paka Harang,7,6.867858999999999,101.25206800000001
Dimapur,7,25.906034,93.733909
Hatra,7,35.569427000000005,42.723026000000004
Tibu,7,8.63781,-72.73464
Bali district,7,7.853304,10.963746
Muse,7,23.997579,97.90144699999999
Tokyo,7,35.689125,139.747742
Malmo,7,55.584284999999994,13.045573
Smile,6,48.676155,38.916222
Caldiran district,6,39.35922,43.999668
Qansax Dheere,6,2.868764,43.005299
Barire,6,2.047631,44.897628999999995
Waygal district,6,35.221191999999995,71.049777
Alasay district,6,34.897265999999995,69.719871
Mafa,6,11.923489,13.607648999999999
Bay Hasan,6,35.631248,44.008559999999996
Albu Souda,6,33.456112,43.345946999999995
Ceel Waaq,6,2.6558330000000003,41.410833000000004
Tha Kamcham,6,6.8246910000000005,101.082491
Britel,6,33.934212,36.150745
Poonch district,6,33.764588,74.086833
Manama,6,26.210107999999998,50.564011
Zhari district,6,31.784801,65.755234
Ansongo,6,15.666816,0.508533
Panjwai district,6,31.130946,65.266801
Ceelasha Biyaha,6,2.082062,45.207493
Du Layna district,6,34.108771999999995,65.25737
Qazigund,6,33.595389000000004,75.162722
Salbu,6,6.93485,124.42801000000001
Dolzhansky,6,47.857597,39.754063
Kawa,6,6.0116,101.898827
Panare,6,6.864288,101.491013
Zalingei,6,12.915491000000001,23.478285
Masho Khel,6,33.906776,71.500977
Gadchiroli district,6,20.184895,79.994755
Sawo,6,6.437143,101.490712
Yaripora,6,33.723979,75.01782800000001
Ariel,6,32.105525,35.175757
Biu,6,10.611011999999999,12.195089
Husaybah,6,34.154213,41.572376
Gwoza district,6,11.089722,13.688376000000002
Tangdhar,6,34.400377,73.864189
Tacuati,6,-23.463938,-56.737832999999995
Kerawa,6,11.184199000000001,13.914285000000001
Datu Salibo district,6,7.018486,124.473881
Sur Kamar,6,34.376399,71.40004300000001
Williamnagar,6,25.507897,90.603891
Drogheda,6,53.716083999999995,-6.350156
Sarkani district,6,34.789745,71.111926
Bosso,6,13.700804999999999,13.309000000000001
Tekoa,6,31.6528,35.229584
Dawezai,6,33.72546,70.175046
Awantipora,6,33.92,75.02
Tampa,6,28.011484999999997,-82.373941
Al-Abbarah,6,33.813793,44.657238
Bana,6,6.874088,101.276738
Biyo Cadde,6,2.9356720000000003,45.791656
Maungdaw district,6,20.816667000000002,92.366667
Gayan district,6,32.984041999999995,69.430782
Khamis Mushayt,6,18.314753,42.725163
Al-Ayadieh,6,36.486149,42.418186
Bajawan,6,35.537344,44.281671
Oicha,6,0.6968770000000001,29.519696999999997
Muhmand Dara district,6,34.235701,70.96875899999999
Gonder,6,12.606383000000001,37.461490999999995
Shewan,6,32.629444,62.48944399999999
Olenivka,6,47.827861999999996,37.652819
Bishkek,6,42.874722,74.612222
Katun,6,33.775055,44.580349
Diraz,6,26.21912,50.464478
Magsaysay,6,14.285594,122.469369
Mayadin,6,35.015778000000005,40.455212
Al-Tuwal,6,16.524263,42.967896
Sangcharak district,6,35.967023,66.44203
Lafoole,6,2.099684,45.15723
Hasna,6,30.4653,33.785694
Ishkamish district,6,36.382459999999995,69.325816
Bohdanivka,6,48.61874,37.89743
Chimtal district,6,36.678056,66.80305600000001
Zanzibar,6,-6.187404,39.223652
Barwana,6,34.092655,42.385467999999996
Albu Alwan,6,33.438953999999995,44.020691
Lawdar district,6,13.88331,45.866682
Ghalanai,6,34.321111,71.4
Ouagadougou,6,12.347598,-1.538065
Yangon,6,16.887781,96.149559
Fallujah district,6,33.055448,43.714248
Rangpur,6,25.754216,89.250803
Baro,6,6.451714,101.10463
Trebiel,6,32.74815,39.027969
Khair Khana,6,34.9618,63.620739
Ukhrul district,6,25.094431,94.361036
Albu Hayat,6,33.18824,40.042332
Rome,6,41.890961,12.490069
Gubat,6,12.921375,124.12267800000001
North Waziristan district,6,32.60738,69.831171
Tuyong,6,6.844594,101.180036
Vilcun,6,-38.668304,-72.222626
Bulo Marer,6,1.639161,44.526451
Nabi Othman,6,34.221798,36.376812
Spin Boldak,6,31.002734999999998,66.405617
Chashma Sher,6,36.060909,68.593811
Jafarabad district,6,28.3898,68.190838
Maloorlivka,6,48.187149,38.342617
Panare district,6,6.804284,101.502075
Khulna,6,22.814660999999997,89.556688
Goof Gaduud,6,3.110846,43.746320000000004
Bingol,6,38.888447,40.501144000000004
Pattani,6,6.867858999999999,101.25206800000001
Thal,6,33.366485,70.547841
Shaar HaNegev regional council,6,31.503223,34.632673
Kabang district,6,6.348739,100.993087
Diffa,6,13.31489,12.6047
Basos,6,36.712168,69.08671
Daman district,6,31.220671000000003,65.749791
Batan,6,5.52367,5.453146
Malari,6,11.653889,13.421389000000001
Dikwa,6,12.039508,13.918609
Kohima,6,25.67012,94.10763299999999
Sibi district,6,29.539552,67.875908
Abi Gum,6,29.805387,67.40041
Yuksekova,6,37.568892,44.29862
Gomal,6,32.077697,70.190232
Maungdaw,6,20.823738,92.370789
Pishin,6,30.583332000000002,66.99651300000001
Menaka,6,15.914432000000001,2.397368
Konduga,6,11.655408,13.412932000000001
Kalaya,6,33.745824,70.96653
Al-Mahalla Al-Kubra,6,30.968777000000003,31.170672999999997
Gaibandha district,5,25.307408,89.52748100000001
Aziziyah,5,32.90941,45.063590000000005
Novotoshkivske,5,48.724888,38.631035
Jamra,5,27.904542,68.664108
Balhaf,5,13.990226999999999,48.18108
Tembagapura,5,-4.143584,137.090491
Carrickfergus,5,54.71321999999999,-5.812486
Shalan Bood,5,1.7046,44.692715
Benin City,5,6.336345,5.62175
Ali Masjid,5,34.023849,71.26664
Zana Khan district,5,33.678611,68.666667
Ghaziabad district,5,35.233610999999996,71.330556
Sonitpur district,5,26.63,92.8
Ab Band district,5,32.983333,67.966667
Bristol,5,51.462394,-2.6132779999999998
Daraa,5,32.622334,36.103756
Gamboru,5,11.840929,13.141459
Biratnagar,5,26.452475,87.271781
Mayo,5,6.718947999999999,101.387558
Jeddah,5,21.543257,39.176184
Charbagh,5,34.833186,72.441618
Marseille,5,43.296482,5.36978
Waziiyah district,5,13.160563,43.73093
Latehar district,5,23.68,84.73
Hazm,5,16.165407000000002,44.776897
Safra,5,35.113532,44.458257
Zholobok,5,48.713226,38.704266
Lokoja,5,7.7881100000000005,6.729728999999999
Tuburan,5,12.040721000000001,123.775566
Dhahran al-Janub,5,17.651777,43.526192
Beni district,5,0.485721,29.461035
Tibu district,5,8.645655,-72.719868
Bismaya,5,33.203358,44.586689
Hadid,5,33.776309999999995,44.555671999999994
Kherson,5,46.635417,32.616867
Tarin Kot district,5,32.667654,65.901057
Hpakant,5,25.616616,96.316577
Abha,5,18.223461,42.526051
Hatra district,5,35.455089,42.395519
Rabat,5,33.566983,68.70111800000001
Malkangiri district,5,18.341072,81.87389
Waleed,5,33.433811,38.922878000000004
Nafada,5,11.095833,11.3325
Kama district,5,34.45883,70.678462
Tatvan,5,38.502045,42.281308
Eker,5,26.143757,50.604046000000004
Arauquita district,5,7.027777,-71.428526
Pulo Puyo,5,6.7795440000000005,101.193062
Pagangan,5,7.128146000000001,124.59044399999999
Gwadar district,5,25.215382,62.325952
Daynunay,5,3.037389,43.796963
Bismil district,5,37.849762,40.668495
Afgoye district,5,2.142623,45.116717
Ghoryan district,5,34.344722,61.493056
Hamah,5,35.129181,36.760738
Tamontaka,5,7.178491999999999,124.219625
Kalimpong,5,27.067928000000002,88.467833
Tonenke,5,48.139713,37.643398
Beit Einun,5,31.567295,35.119256
Guihulngan,5,10.119955000000001,123.272218
Abyak,5,36.266933,68.01969100000001
Ganta,5,6.943859,124.41966599999999
Loralai district,5,30.397753,68.899169
Ekka Ghund,5,34.212574,71.444728
Teorama,5,8.435722,-73.287308
Monguno,5,12.669321,13.612599
Buenavista,5,7.237075999999999,122.25479299999999
Dushi district,5,35.636562,68.714241
Tipo-Tipo,5,6.497216000000001,122.10514099999999
Datu Unsay,5,6.9202960000000004,124.455954
Eilat,5,29.554547999999997,34.947533
Las Vegas,5,36.211296000000004,-115.24753600000001
Silvan,5,38.141225,41.012807
Warduj district,5,36.750208,71.20958900000001
Tarim,5,16.05,49.0
Bab al-Sham,5,33.470512,44.393494
Dresden,5,51.054486,13.735276
Kalat district,5,29.026544,66.59218100000001
Chanae district,5,6.098333,101.693333
Golaghat district,5,26.519958000000003,93.969764
Sumisip,5,6.490778,121.972431
Marynivka,5,48.182171000000004,37.346684
Leipzig,5,51.340671,12.373313000000001
Dammam,5,26.428603999999996,50.066521
Karkamis,5,36.833508,38.000553000000004
Riyom district,5,9.584206,8.713707000000001
Tumahubong,5,6.503613,122.06584099999999
Ed Daein,5,11.452522,26.129593
Shoqra,5,13.357598999999999,45.69648
Suruc,5,36.975594,38.426398999999996
Ballymoney,5,55.071135999999996,-6.513154
Lurgan,5,54.463367000000005,-6.328597
Imam Weis,5,33.794651,44.892578
Lisburn,5,54.515693999999996,-6.055724
Azaz,5,36.585438,37.046921000000005
Lice,5,38.454944,40.646808
Mavivi,5,0.585554,29.484327
Jani Khel district,5,33.666284999999995,69.786029
Memender,5,33.709209,74.845108
Aurangabad district,5,24.750985,84.374785
Newtownabbey,5,54.660674,-5.916686
Kohsan district,5,34.653819,61.201525
Ijara,5,-1.759261,40.594711
Saravan,5,27.370794,62.334035
Bo Thong,5,6.7864070000000005,101.14827
Gomazai,5,26.134384,62.296852
Abu Darujah,5,34.023571000000004,44.031361
Pampore,5,34.010231,74.917259
Nyongoro,5,-2.325307,40.33128
Shubra el-Kheima,5,30.135777,31.269640000000003
Dara-i-Sufi Payin district,5,36.083457,67.43259300000001
Ngamdu,5,11.763937,12.263129
Donetskyi,5,48.701073,38.673027000000005
Abdul Khel,5,34.070499,70.69994399999999
Khamyab district,5,37.523996999999994,65.742987
Rabiah,5,36.803982,42.093945
Hamdaniyah district,5,36.311951,43.54571
Marchak,5,35.810528000000005,63.134631999999996
Lal Por district,5,34.351851,70.957542
Ballymena,5,54.86538,-6.28038
Bar Qambar Khel,5,33.827244,70.617393
Senapati district,5,24.8817,93.807461
Almoustarat,5,17.353837,0.07814299999999999
Badrashin,5,29.829254,31.253721000000002
Galcad,5,4.023789,46.615971
Qarghayi district,5,34.50203,70.178497
Haqlaniyah,5,34.085258,42.360344
Mahupadar,5,18.610349,81.966971
Gandawa,5,28.558964000000003,67.62100600000001
Habilayn,5,13.532532000000002,44.849667
Washer district,5,32.254838,63.847125
Yaha,5,6.483584,101.13154200000001
Shirzad district,5,34.251187,70.010001
Mamond,5,34.856181,71.430288
Sarband,5,33.93573,71.48751800000001
Bang Khao,5,6.801628999999999,101.146852
Gharyan,5,32.165966,13.016418
Quezon,5,14.67428,121.05749499999999
Kiziltepe district,5,37.192069000000004,40.583705
Alam,5,34.705948,43.697075
Datu Odin Sinsuat,5,7.1881070000000005,124.185708
Hawr Salah ad Din,5,33.860659000000005,44.792119
Paquibato,5,7.351838000000001,125.46723700000001
Sialkot,5,32.49235,74.531856
Omna district,5,32.910299,68.882423
Taluqan,5,31.442698999999998,65.31636800000001
Dariyah,5,33.150106,44.616755
Damadola,5,34.789406,71.46608
Kangpokpi,5,25.151716,93.969859
Jalame,5,32.507984,35.314251
Ofra,5,31.955101000000003,35.260324
Leninske,5,48.372005,37.88657
Tergaran,5,36.694386,71.14523299999999
Jurf Naddaf,5,33.242447,44.562172
Kwale,5,-4.173348000000001,39.446944
Keran,5,32.769095,74.800996
Tarnak Wa Jaldak district,5,31.803333000000002,66.323611
Osmaniye,5,37.074628000000004,36.2464
Tawakol,5,34.053467,44.933075
Tekeli,5,37.246734000000004,44.66326
Lalitpur,5,27.541967,85.33429699999999
Si Sakhon,5,6.148013,101.483016
Kharan,5,28.587362,65.420609
Mawand,5,29.653333,68.707778
Bodo,5,12.360178,14.459907000000001
Spin Wam,5,33.173749,70.401907
Shahr-e Safa,5,31.80262,66.324715
Mahdiyah,5,35.135667,44.086625
Dijlah,5,34.373264,43.76318
Al-Khums,5,32.646988,14.260969000000001
Nahr al-Imam,5,33.882822,44.723953
Barue district,5,-18.04359,33.258793
Jiwani,5,25.05258,61.74684499999999
Copenhagen,5,55.676109,12.568337
Khan Yunis,5,31.346964,34.301429999999996
Yambio,5,4.575553,28.395056
Isabela,5,6.700414,121.97255700000001
Sar Banader,5,30.622013,64.031136
Al-Qawarishah,5,32.006588,20.072470000000003
Aiyoeweng,5,5.929012999999999,101.3658
Pagatin,5,6.980848,124.482925
San Vicente,5,13.920492000000001,122.100999
Anah,5,34.367733,41.985275
Kottom district,5,14.202151,24.664285
Janale,5,1.808302,44.695141
San Calixto,5,8.40255,-73.20768000000001
Calabar,5,4.974080000000001,8.342447
Al-Ayn,5,13.800991,45.88572
Dalbandin,5,28.893738,64.405846
Maco,5,7.430002,126.04478
Daganbhuiyan,5,22.912357999999998,91.318004
Khao Tum,5,6.603948,101.33856999999999
Ayn al-Jahesh,5,35.998266,42.826547
Baramulla district,5,34.207566,74.352882
Nazimiye,5,39.179131,39.828445
Bani Walid,5,31.754255,14.007956
Arroyito,5,-23.266556,-56.450292000000005
Paluru,5,6.085224,101.879166
Brighton,5,50.826382,-0.142163
Mbau,5,0.651881,29.497663
Novoazovsk,5,47.119023999999996,38.067044
Sungai Padi,5,6.167326,101.91239300000001
Khairabad,5,36.374863,64.87876899999999
Chibok,5,10.869117,12.847487
Samah,5,14.483820000000001,44.482153000000004
Sadr al-Yusufiyah,5,33.136925,44.075092
Sapporo,5,43.090744,141.340726
San Miguel,4,0.343611,-76.910833
Anori,4,7.073611,-75.145833
Torez,4,48.046528,38.606784999999995
Lamphu,4,6.373608,101.812825
Jar Quduq,4,36.303825,65.482079
Zain Koh,4,26.653826000000002,63.955358
Limerick,4,52.65341899999999,-8.614203
Moirang,4,24.5,93.7667
Sangan,4,33.580833,64.995278
Bahawalpur,4,29.399281,71.673784
Kiunga,4,-1.7451599999999998,41.488803999999995
Zaria,4,11.063275,7.700373
Izvaryne,4,48.286797,39.891579
Guzara district,4,34.19829,62.221617
Mangajek district,4,36.934166999999995,66.113889
Gomal district,4,32.43483,69.001648
Kidapawan,4,6.997793,125.079419
Jalrez district,4,34.472681,68.667803
Yenagoa,4,4.921162000000001,6.274773000000001
Makiivka,4,48.04668,37.942146
Askira,4,10.65289,12.907513
Napnapan,4,7.125628999999999,125.963396
Chah Anjeer,4,31.680202,64.31221
Dyakove,4,47.949444,39.14
Hinimbangan,4,9.420658,125.620484
Hat Yai,4,7.008597,100.47465600000001
N'Djamena,4,12.126693,15.0284
Nampula,4,-15.125708,39.267027
Elian,4,6.767308,124.364521
Jurm district,4,36.867447,70.833887
Hawad,4,35.870968,43.296768
Skopje,4,41.996115,21.399967
Urgun district,4,32.943305,69.181585
Cibitoke,4,-2.888182,29.121218
Tank,4,32.209441999999996,70.383537
Damietta,4,31.417539,31.814443
Mizan district,4,32.176111,66.5125
Hawsh Nasri,4,33.557301,36.475063
Kamjong,4,24.856503,94.511082
Yamgan district,4,36.427778,70.79777800000001
Yingo,4,6.38534,101.701008
Edremit district,4,38.420904,43.249189
Dara-i-Pech district,4,34.99,70.912778
Maale Adumim,4,31.77347,35.298908000000004
Mahawil district,4,32.64915,44.408735
Ber,4,16.84048,-2.522825
Ajristan district,4,33.529032,67.21829100000001
Siirt,4,37.942229,41.936729
Maputo,4,-25.971414000000003,32.58676
Dawalib,4,34.072381,44.906386
Khanpur,4,33.80203,72.907667
Aranpur,4,18.49625,81.294556
Dayum,4,34.807835,43.057959000000004
Afade,4,12.237964,14.639470999999999
Sargodha,4,32.083738000000004,72.671074
Kerdasa,4,30.030554,31.110740999999997
Bab al-Hawa,4,36.230274,36.692928
Yana,4,11.405733,10.013577
San Agustin,4,7.494105,125.82610600000001
Florence,4,43.771033,11.248001
Amvrosiivka,4,47.792431,38.483189
Shariff Aguak district,4,6.867549,124.436448
Sangsila,4,29.086389,68.853889
Novoaydar,4,48.968681,39.001335
Beit Hanoun,4,31.53619,34.539574
Tall Tamr,4,36.657269,40.37056
Krasna Talivka,4,48.847633,39.838078
Digos,4,6.759496,125.350978
Vanimal,4,11.717132000000001,75.693595
Boni,4,15.075623,-2.219977
Al-Qubbah,4,32.762238,22.241188
Aliabad district,4,36.510918,68.903288
Sadda,4,33.703938,70.32865100000001
Buenos Aires,4,3.017089,-76.641926
Cucuta,4,7.891122,-72.505657
Thul,4,28.248983000000003,68.777084
Hamidhiyah,4,33.456459,43.392872
Tukanalipao,4,6.931122,124.511117
Ismailia,4,30.596139,32.271431
Chahar Dara district,4,36.630604999999996,68.810885
Bogra,4,24.8435,89.376297
Dumaria,4,24.443128,84.394695
Garbahaareey,4,3.3272800000000005,42.218563
Hajan,4,34.297985,74.615303
Azotey,4,-23.318849,-56.488096
Talubo,4,6.846686,101.269384
Ladha,4,32.566990000000004,69.831711
Cinar,4,37.723074,40.417115
Ghulam Khan,4,33.133961,70.034981
Satih,4,33.099591,44.583794
Ramallah,4,31.900337,35.22467
Parang,4,5.913349,120.90728700000001
Barawe district,4,0.9495950000000001,43.556059000000005
Banki,4,11.255011,14.150642000000001
Chaharbagh,4,34.531553,70.290137
Las Cruces,4,2.34996,-76.70002
Kokrajhar,4,26.384947999999998,90.276411
Gossi,4,15.822218,-1.301143
Sonada,4,26.980244,88.273549
Nihessiue,4,-14.760492999999999,39.320624
Mishada,4,33.596133,44.393084
Inhamitanga,4,-18.218737,35.160038
Lambar 50,4,1.9963959999999998,44.9884
Dawlat Shah district,4,35.003878,70.016021
Jableh,4,35.401883000000005,35.948314
Muang Narathiwat district,4,6.421131,101.82548
Nabalawag,4,7.062428999999999,124.51081699999999
Sukkur,4,27.708151,68.845112
Makhmur,4,35.768353000000005,43.588966
Maan,4,30.195645000000003,35.733422999999995
Rosario,4,8.312308999999999,126.00867
Shahat,4,32.804295,21.868214000000002
Ash Shihr,4,14.762732000000002,49.605728000000006
Bacho,4,6.2117309999999994,101.286392
Barajil,4,30.076843,31.158298
Pavlopil,4,47.236056,37.775877
Ngala,4,12.341004,14.187573
Buni Yadi,4,11.247069,12.01246
Kulgam,4,33.64542,75.019676
Gorongosa district,4,-18.685723,34.059551
Muna Gari,4,11.53955,13.155654
Chahar Burja district,4,30.134522999999998,62.262663
Kaninkon,4,9.50789,8.319861999999999
Zubin Potok,4,42.91648,20.690256
Ghorband district,4,34.926652000000004,68.848669
Sayyad district,4,36.041787,65.84274599999999
Dhobley,4,0.41211499999999995,41.008109999999995
Konduga district,4,11.650394,13.41841
Port Said,4,31.266208000000002,32.304858
Bango Sato,4,6.271587,101.69283100000001
Anar Dara district,4,33.079557,61.177437
Guwahati,4,26.149794,91.763931
Mosul district,4,36.258523,43.108132
Giro district,4,33.142355,68.383972
Qarghuliyah,4,33.253409999999995,44.607185
Tasp,4,26.985407000000002,64.055084
Kaura district,4,9.636866,8.499614999999999
Sonagazi,4,22.849681,91.393846
Qubah,4,36.411910999999996,43.042931
Dasht,4,28.608159999999998,66.31385
Bala Morghab,4,35.58567,63.328087
Jamshoro,4,25.416301999999998,68.286728
